user_id,name,age,gender,email,phone,location,preferences,dietary_restrictions,favorite_price_range,past_interactions
4b61e563-f978-44c3-80bd-b9dd5a8b6fcd,Laura Howard,52,Male,stevendean@example.org,(415)800-9457,Minneapolis,"American, French, Mexican",None,$$$$,"[{'restaurant_name': 'Robinson Inc Steakhouse', 'rating_given': 2.7, 'review': 'Cover man nice defense dog style.', 'date': datetime.date(2024, 11, 14)}, {'restaurant_name': 'Chavez-Bennett Grill', 'rating_given': 1.1, 'review': 'Later forget article spend night risk energy choice bank like like ago.', 'date': datetime.date(2024, 6, 16)}, {'restaurant_name': 'Rodriguez-Hull Bistro', 'rating_given': 3.4, 'review': 'Phone always attack season your although mind.', 'date': datetime.date(2024, 12, 10)}, {'restaurant_name': 'Salinas and Sons Eatery', 'rating_given': 3.2, 'review': 'Soldier management surface full front himself over physical coach can weight professional.', 'date': datetime.date(2024, 9, 30)}, {'restaurant_name': 'Rogers, Clark and Young Bistro', 'rating_given': 2.0, 'review': 'Choose crime owner with consumer compare second small so since.', 'date': datetime.date(2024, 3, 3)}]"
83a3de9c-2019-4847-a5aa-7b62a438075c,Sarah Cooper,43,Male,flowersvickie@example.org,001-599-375-4782x899,Minneapolis,Chinese,Gluten-Free,$$$,"[{'restaurant_name': 'Owens Ltd Eatery', 'rating_given': 4.6, 'review': 'Environmental factor else example weight ask exist grow analysis recognize.', 'date': datetime.date(2024, 10, 12)}, {'restaurant_name': 'Smith Inc Bistro', 'rating_given': 1.3, 'review': 'Product fight feeling level start like wind usually but.', 'date': datetime.date(2024, 8, 30)}, {'restaurant_name': 'Banks, Pugh and Bailey Steakhouse', 'rating_given': 2.6, 'review': 'From affect each adult page able source magazine single tax.', 'date': datetime.date(2024, 3, 30)}]"
ea7f75d0-9c60-4339-a75f-635ee020d464,Michele Zimmerman,33,Female,gscott@example.net,769.253.9774x88896,Minneapolis,"BBQ, Indian",Vegan,$$,"[{'restaurant_name': 'Kelley Group Steakhouse', 'rating_given': 4.8, 'review': 'Whose high word indicate executive big natural assume none.', 'date': datetime.date(2024, 7, 2)}]"
62130426-b7df-4a7b-8695-c263f918c5b7,Sarah Murphy,22,Male,vangantonio@example.net,304-889-2314,Minneapolis,Thai,Halal,$$$$,"[{'restaurant_name': 'Ayala-Hoffman Eatery', 'rating_given': 3.5, 'review': 'Would cause present social stand major force enter dream agent throughout create.', 'date': datetime.date(2024, 12, 19)}, {'restaurant_name': 'Clark, Scott and Estrada Bistro', 'rating_given': 4.7, 'review': 'Religious radio we culture edge look describe paper sister.', 'date': datetime.date(2024, 6, 1)}, {'restaurant_name': 'Nguyen, Ford and Craig Steakhouse', 'rating_given': 4.3, 'review': 'American nothing beyond financial every result positive hit large small table hundred how.', 'date': datetime.date(2025, 1, 21)}]"
57d19914-6467-4df3-8abe-26efd5ca1bad,Audrey Davis,52,Female,glittle@example.net,320.551.7686x45053,Minneapolis,Mexican,Halal,$,"[{'restaurant_name': 'Hammond, Barton and Costa Steakhouse', 'rating_given': 4.9, 'review': 'Themselves trip end million it house alone decision hotel.', 'date': datetime.date(2024, 6, 6)}, {'restaurant_name': 'Jordan-Nelson Cafe', 'rating_given': 3.0, 'review': 'Newspaper notice become consumer language each majority decide artist pattern sound.', 'date': datetime.date(2024, 5, 12)}, {'restaurant_name': 'Meyers Group Cafe', 'rating_given': 1.8, 'review': 'Education word ever record little detail stay.', 'date': datetime.date(2025, 1, 19)}, {'restaurant_name': 'Sharp Group Eatery', 'rating_given': 2.2, 'review': 'Study generation education guy eat save.', 'date': datetime.date(2024, 7, 24)}]"
f3164825-bdf8-4bc4-983d-7cd0aa92a93c,Nicholas Swanson,48,Male,kimberlyhill@example.org,511.278.9945,Minneapolis,"BBQ, Italian",Halal,$$,"[{'restaurant_name': 'Montgomery, Avery and Collins Grill', 'rating_given': 3.8, 'review': 'Wind year see peace really management continue reflect third.', 'date': datetime.date(2024, 11, 12)}, {'restaurant_name': 'Gallagher, Lam and Johnson Diner', 'rating_given': 2.8, 'review': 'Remain grow behind view race skin carry far.', 'date': datetime.date(2024, 5, 29)}, {'restaurant_name': 'Martin-Martin Steakhouse', 'rating_given': 2.5, 'review': 'Executive become maintain well business from business magazine carry message sense she.', 'date': datetime.date(2025, 1, 27)}, {'restaurant_name': 'Mitchell Ltd Steakhouse', 'rating_given': 3.0, 'review': 'Meeting administration page because might where series begin necessary.', 'date': datetime.date(2024, 11, 28)}, {'restaurant_name': 'Thomas and Sons Eatery', 'rating_given': 4.1, 'review': 'Kid bad his she compare trip land note concern.', 'date': datetime.date(2024, 9, 9)}]"
c11ad8c9-d57c-4ac7-bcd4-0ef7fedcea83,Kevin Kim,39,Male,haleyharding@example.org,001-670-220-8637x2771,Minneapolis,"BBQ, Vegan",Keto,$$$,"[{'restaurant_name': 'Camacho and Sons Steakhouse', 'rating_given': 1.4, 'review': 'List authority fact read option artist.', 'date': datetime.date(2025, 1, 22)}, {'restaurant_name': 'Baker and Sons Eatery', 'rating_given': 1.2, 'review': 'Nice interest discuss whom skill million own.', 'date': datetime.date(2025, 1, 19)}, {'restaurant_name': 'Patel, Davis and Chaney Bistro', 'rating_given': 2.6, 'review': 'Bill big expect time seek effort thus something music model several staff choice.', 'date': datetime.date(2024, 5, 2)}, {'restaurant_name': 'Stevens Group Diner', 'rating_given': 2.3, 'review': 'As discussion staff others assume middle suffer soldier and claim car ten.', 'date': datetime.date(2024, 10, 12)}]"
861db00d-44c6-44cd-87ec-0fd5deafbc76,Matthew Beck,62,Non-Binary,hendersonnicholas@example.org,7045226204,Minneapolis,Vegan,"Keto, Gluten-Free",$$$,"[{'restaurant_name': 'Martin-Morales Grill', 'rating_given': 2.2, 'review': 'Resource today small main audience recently parent two.', 'date': datetime.date(2024, 12, 13)}, {'restaurant_name': 'Murray, Hoffman and Perkins Eatery', 'rating_given': 2.0, 'review': 'Charge interest room exactly develop state institution big.', 'date': datetime.date(2025, 1, 15)}]"
935164a6-210e-45ed-873a-66ea9e8e1a75,Paul Parker,40,Non-Binary,hmckee@example.net,+1-410-349-5195x70171,Minneapolis,"American, BBQ",Vegan,$$,"[{'restaurant_name': 'Stewart LLC Grill', 'rating_given': 2.9, 'review': 'Trip billion product well might free cause.', 'date': datetime.date(2024, 4, 21)}, {'restaurant_name': 'Davidson Ltd Diner', 'rating_given': 2.9, 'review': 'Front how authority single idea eye anyone guy alone catch write.', 'date': datetime.date(2024, 6, 14)}, {'restaurant_name': 'Miller-Andrews Grill', 'rating_given': 4.5, 'review': 'Network analysis beyond next window civil space so if relationship stand understand.', 'date': datetime.date(2024, 9, 13)}]"
3f3ea56c-53a9-43ce-96a0-7a00849e635b,Kaitlyn Wells,42,Female,esmith@example.net,001-733-951-9205x701,Minneapolis,"Vegan, BBQ","Keto, Vegetarian",$$$$,"[{'restaurant_name': 'Escobar, Miller and Taylor Bistro', 'rating_given': 1.1, 'review': 'Ability life rise American many return wide again hold food they future education look.', 'date': datetime.date(2024, 4, 1)}]"
0ffffdc9-6c8e-4ff2-abec-e6905f475e15,Aaron Carter,29,Female,tiffany79@example.com,937.507.0068,Minneapolis,"Chinese, Indian",None,$$$$,"[{'restaurant_name': 'Hunt-Brown Cafe', 'rating_given': 4.3, 'review': 'Little number media price former item everybody small social daughter.', 'date': datetime.date(2024, 8, 12)}, {'restaurant_name': 'Lopez-Ferguson Grill', 'rating_given': 1.7, 'review': 'Number tree remember thank once to up safe hour make evidence.', 'date': datetime.date(2024, 8, 16)}, {'restaurant_name': 'Hall, Ferguson and Mcintosh Bistro', 'rating_given': 4.7, 'review': 'Heart idea provide adult quality capital court.', 'date': datetime.date(2024, 4, 24)}, {'restaurant_name': 'Spence-Garner Diner', 'rating_given': 3.2, 'review': 'Condition language thus condition I on.', 'date': datetime.date(2024, 3, 10)}, {'restaurant_name': 'Lee-Sanford Steakhouse', 'rating_given': 1.4, 'review': 'Walk back trouble fine quickly effect.', 'date': datetime.date(2024, 3, 19)}]"
0390e441-0f0b-4102-bb44-18dd5b7083db,Cody Nichols,46,Female,curtisbrown@example.net,747-915-5425,Minneapolis,"Indian, Seafood",Halal,$$$$,"[{'restaurant_name': 'Bailey PLC Eatery', 'rating_given': 4.2, 'review': 'Them if well before hear year natural.', 'date': datetime.date(2024, 12, 2)}, {'restaurant_name': 'Farmer Ltd Bistro', 'rating_given': 1.4, 'review': 'Never place become establish participant skin discuss hundred better door information example here.', 'date': datetime.date(2024, 6, 1)}, {'restaurant_name': 'Walker Group Steakhouse', 'rating_given': 2.0, 'review': 'About view movie she some Mrs individual become before change see.', 'date': datetime.date(2024, 6, 5)}]"
1dc6d6cd-3861-4b24-b522-a2a89a5bb569,Michael Anderson,27,Female,barrettmadison@example.org,001-453-643-4210x071,Minneapolis,"Thai, BBQ, Italian","Keto, None",$$$$,"[{'restaurant_name': 'Best and Sons Grill', 'rating_given': 3.0, 'review': 'Source away environmental painting east computer fine sense turn already east young.', 'date': datetime.date(2024, 9, 8)}]"
b3cf08bd-8e9b-4cbf-a213-66b7cdbd0bdb,Anthony Cook,53,Non-Binary,albert27@example.net,654-861-0182,Minneapolis,"Vegan, Chinese, American",Gluten-Free,$,"[{'restaurant_name': 'Mason Ltd Cafe', 'rating_given': 2.6, 'review': 'Drive artist brother tell arm responsibility tell skill outside.', 'date': datetime.date(2024, 5, 1)}, {'restaurant_name': 'Morgan-Dougherty Steakhouse', 'rating_given': 3.0, 'review': 'Yourself create pretty either cup now.', 'date': datetime.date(2024, 6, 6)}]"
8acdffd1-b27a-4477-856f-0d78520bf9b1,Joseph Robles,47,Male,ybarrett@example.org,+1-641-971-4832x864,Minneapolis,"Seafood, Thai","Keto, Halal",$,"[{'restaurant_name': 'Allen, Paul and Coleman Diner', 'rating_given': 2.5, 'review': 'Card maybe everybody fund I buy market certainly score relate people both.', 'date': datetime.date(2024, 9, 21)}, {'restaurant_name': 'Thomas, Yang and Cook Bistro', 'rating_given': 1.5, 'review': 'Music relationship make center set leave.', 'date': datetime.date(2024, 12, 20)}, {'restaurant_name': 'Anderson LLC Steakhouse', 'rating_given': 3.3, 'review': 'Two Mrs hear interesting final when better notice have way.', 'date': datetime.date(2024, 5, 2)}]"
800f68f2-dc9f-486d-91c2-5d94ce287988,Mario Byrd,26,Non-Binary,kmeyers@example.org,(564)981-7988x6171,Minneapolis,"Mexican, Indian",None,$$$$,"[{'restaurant_name': 'Ross, Walker and Green Cafe', 'rating_given': 4.1, 'review': 'Admit play thought experience effort certain enjoy organization finish around individual particular science next.', 'date': datetime.date(2024, 12, 24)}]"
0b9b082b-f95c-42a9-b71e-952b14114a4f,Austin Gonzales,41,Female,david76@example.com,(366)684-2504x8682,Minneapolis,BBQ,"Gluten-Free, None",$$$,"[{'restaurant_name': 'Smith, Barrera and Griffin Grill', 'rating_given': 2.1, 'review': 'Scene miss ability next past increase military green box TV focus.', 'date': datetime.date(2024, 12, 19)}, {'restaurant_name': 'Rose, Ayala and Hale Cafe', 'rating_given': 4.0, 'review': 'Affect writer buy per call word manager.', 'date': datetime.date(2024, 6, 5)}, {'restaurant_name': 'Myers Inc Cafe', 'rating_given': 4.9, 'review': 'Tonight condition design theory arm drop buy sort nor much soldier join.', 'date': datetime.date(2024, 4, 13)}, {'restaurant_name': 'Mitchell Ltd Cafe', 'rating_given': 3.3, 'review': 'Majority then official else him form walk institution prepare human letter.', 'date': datetime.date(2024, 4, 1)}, {'restaurant_name': 'Roberts, Roberts and Graves Diner', 'rating_given': 3.8, 'review': 'Artist way relationship through parent kitchen social wind sense just practice sort.', 'date': datetime.date(2024, 10, 10)}]"
a733567d-f948-4fc9-b9f3-3952f03de4f1,Christopher Graham,60,Female,benjamin68@example.net,940.710.5563,Minneapolis,"Chinese, Indian",Vegan,$,"[{'restaurant_name': 'James LLC Bistro', 'rating_given': 5.0, 'review': 'Performance hear purpose article study myself pattern letter Congress to.', 'date': datetime.date(2025, 2, 20)}]"
a34688b9-92f2-4a51-8aa8-8a45032e150c,Chelsey Arnold,41,Male,bautistadrew@example.com,(979)831-9781x6383,Minneapolis,Chinese,Gluten-Free,$$$$,"[{'restaurant_name': 'Baker-Bates Cafe', 'rating_given': 2.5, 'review': 'Care turn clear box me beyond edge bill table politics stay.', 'date': datetime.date(2024, 11, 7)}]"
959e8096-6530-4bc7-8453-fc46e6f19bc4,Brittany Atkinson,55,Non-Binary,caseyterry@example.com,001-784-438-8667,Minneapolis,"Italian, Indian","Vegan, Gluten-Free",$$$$,"[{'restaurant_name': 'Taylor-Wolf Steakhouse', 'rating_given': 4.1, 'review': 'Your morning baby peace other teach get better.', 'date': datetime.date(2025, 2, 13)}, {'restaurant_name': 'Boyd Inc Bistro', 'rating_given': 2.0, 'review': 'Instead camera until bar situation send even body.', 'date': datetime.date(2024, 7, 16)}, {'restaurant_name': 'Rogers PLC Cafe', 'rating_given': 2.2, 'review': 'Education girl accept enough right else cell.', 'date': datetime.date(2025, 2, 7)}, {'restaurant_name': 'Little PLC Bistro', 'rating_given': 1.7, 'review': 'Between activity five then game inside democratic Congress model social test size.', 'date': datetime.date(2024, 3, 8)}]"
3305ce44-3673-4b3b-8cf0-f1fb85f12db1,Gerald Jones,65,Male,shannonmoreno@example.org,001-702-526-5605x195,Minneapolis,"Vegan, BBQ","Gluten-Free, Vegetarian",$$,"[{'restaurant_name': 'Zuniga, Montgomery and Roberts Eatery', 'rating_given': 3.1, 'review': 'Interest pass standard need find machine.', 'date': datetime.date(2024, 9, 18)}, {'restaurant_name': 'Ferguson, Hughes and Nelson Cafe', 'rating_given': 1.8, 'review': 'Have want would room half bar behind occur blood edge factor history pay.', 'date': datetime.date(2024, 5, 10)}, {'restaurant_name': 'Davis-Anderson Cafe', 'rating_given': 4.5, 'review': 'Nothing course public look test my project wear product.', 'date': datetime.date(2025, 1, 30)}]"
65bce131-6549-4187-b1d2-9172968130ff,Kevin Alvarez,42,Non-Binary,david69@example.net,(869)458-3381x2814,Minneapolis,"Indian, Thai",Keto,$,"[{'restaurant_name': 'Carter, Wood and Butler Steakhouse', 'rating_given': 1.8, 'review': 'Not fill game cost attorney organization discussion the.', 'date': datetime.date(2024, 5, 8)}, {'restaurant_name': 'Smith, Martin and Simmons Bistro', 'rating_given': 1.8, 'review': 'Morning realize sport hot personal drug able teacher these sea everyone continue happen model.', 'date': datetime.date(2024, 8, 15)}, {'restaurant_name': 'Burns-Blankenship Steakhouse', 'rating_given': 1.2, 'review': 'Others size task series low owner catch.', 'date': datetime.date(2024, 7, 13)}, {'restaurant_name': 'Reeves Inc Grill', 'rating_given': 1.2, 'review': 'Activity side dream sound impact growth who often pretty more.', 'date': datetime.date(2024, 10, 23)}]"
e9c1a734-a746-4b7f-be30-b63504616d53,Gina Compton,65,Non-Binary,laurieprince@example.net,417.684.6344x63171,Minneapolis,BBQ,Keto,$,"[{'restaurant_name': 'Johnson-Diaz Eatery', 'rating_given': 2.6, 'review': 'Short line friend morning career nation mention something by campaign population.', 'date': datetime.date(2024, 4, 11)}, {'restaurant_name': 'Guzman-Crawford Diner', 'rating_given': 2.0, 'review': 'Already property choose baby fish rich tell take defense child her.', 'date': datetime.date(2024, 4, 20)}, {'restaurant_name': 'Martin-Mcdaniel Eatery', 'rating_given': 1.8, 'review': 'Save force class business fill language country society.', 'date': datetime.date(2024, 11, 25)}, {'restaurant_name': 'Phillips, Reeves and Hall Bistro', 'rating_given': 1.4, 'review': 'Fire position federal play expert produce quite recognize pattern cost.', 'date': datetime.date(2024, 9, 14)}]"
45700422-ddc8-456a-8edd-36a42d482d4b,Diane Fitzgerald,56,Non-Binary,charlesguerrero@example.com,001-552-217-8625,Minneapolis,Thai,Halal,$$$$,"[{'restaurant_name': 'Huffman Inc Grill', 'rating_given': 3.9, 'review': 'Explain unit choose share he within keep main again within prove spend read.', 'date': datetime.date(2024, 3, 26)}, {'restaurant_name': 'Jackson-Hensley Diner', 'rating_given': 1.2, 'review': 'Arrive detail a treatment on successful say information technology.', 'date': datetime.date(2025, 1, 17)}]"
ee9bb619-1da5-4f56-a3ef-721d79c9dd82,Monica Russell,31,Female,mary40@example.org,(429)427-9004,Minneapolis,"Mexican, French, BBQ","None, Gluten-Free",$$,"[{'restaurant_name': 'Rogers LLC Bistro', 'rating_given': 3.4, 'review': 'He rock production medical letter whose follow tax close space firm.', 'date': datetime.date(2024, 11, 15)}, {'restaurant_name': 'Valdez-Rojas Steakhouse', 'rating_given': 3.9, 'review': 'Machine relationship share yeah line now knowledge at week can that.', 'date': datetime.date(2024, 8, 22)}, {'restaurant_name': 'Mitchell-Gomez Grill', 'rating_given': 1.2, 'review': 'Enough improve benefit early accept focus law.', 'date': datetime.date(2025, 2, 2)}, {'restaurant_name': 'Meyer Inc Steakhouse', 'rating_given': 1.5, 'review': 'Defense culture fight school organization born about school fall list enter.', 'date': datetime.date(2024, 3, 7)}, {'restaurant_name': 'Waters-Hammond Grill', 'rating_given': 3.8, 'review': 'Sometimes factor team season us executive teach baby choose determine.', 'date': datetime.date(2024, 8, 14)}]"
eda9547e-788b-4794-a833-882c1fca5ff6,Peter Porter,38,Non-Binary,nwarner@example.com,001-518-588-2259x136,Minneapolis,"American, French, Vegan","None, Vegan",$$$,"[{'restaurant_name': 'Thomas-Johnson Grill', 'rating_given': 4.1, 'review': 'Tonight program record pressure network according shake research product purpose involve suddenly garden.', 'date': datetime.date(2024, 3, 2)}]"
7a27e48d-b448-4e22-8aee-094870b21215,Rachel Alexander,59,Female,hannahburton@example.net,+1-698-585-1564x011,Minneapolis,"Mexican, Indian","None, Vegetarian",$$,"[{'restaurant_name': 'Burns, Bond and Barnes Eatery', 'rating_given': 3.9, 'review': 'Better something serious popular my me area kitchen threat on.', 'date': datetime.date(2024, 12, 12)}, {'restaurant_name': 'Anderson, Norton and Smith Bistro', 'rating_given': 2.8, 'review': 'Try what civil say bit four wall.', 'date': datetime.date(2024, 11, 15)}, {'restaurant_name': 'Watkins-Martinez Cafe', 'rating_given': 4.4, 'review': 'Over serve usually perhaps true member suffer while.', 'date': datetime.date(2024, 8, 29)}, {'restaurant_name': 'Jimenez-Johnson Grill', 'rating_given': 5.0, 'review': 'Eight onto especially center eight hope rise avoid address letter difference personal.', 'date': datetime.date(2024, 4, 15)}, {'restaurant_name': 'Shelton-Davis Diner', 'rating_given': 3.0, 'review': 'People school enough knowledge decide catch mean theory watch land industry speech.', 'date': datetime.date(2024, 5, 9)}]"
c8ad82af-9bce-47d7-8953-aba7139ac5b4,Debra Anderson,56,Non-Binary,annamiller@example.net,+1-563-519-2836x358,Minneapolis,Vegan,"Halal, Vegetarian",$,"[{'restaurant_name': 'Lewis-Gray Grill', 'rating_given': 2.6, 'review': 'Trial outside deep question instead term official gun stock charge.', 'date': datetime.date(2024, 9, 6)}, {'restaurant_name': 'Lopez PLC Bistro', 'rating_given': 2.4, 'review': 'Find large discover notice kind involve environment purpose current foot similar head first.', 'date': datetime.date(2024, 4, 29)}, {'restaurant_name': 'Beard-Proctor Bistro', 'rating_given': 2.2, 'review': 'Against stop bill with these upon knowledge.', 'date': datetime.date(2024, 4, 6)}, {'restaurant_name': 'Robinson-Cardenas Grill', 'rating_given': 1.0, 'review': 'Strategy mention property protect could amount few between hope manage interview kid better.', 'date': datetime.date(2024, 3, 7)}]"
51f12054-9a06-42f0-96f4-bea44d08649c,Natalie Richardson,32,Non-Binary,akim@example.org,001-400-567-0151x97747,Minneapolis,"American, Thai","Vegetarian, None",$$$,"[{'restaurant_name': 'Greer-Carter Eatery', 'rating_given': 3.4, 'review': 'Than down the rich relate recognize read music short.', 'date': datetime.date(2024, 9, 30)}, {'restaurant_name': 'Duncan Ltd Diner', 'rating_given': 1.4, 'review': 'Perhaps close than trip bad laugh discuss bar worry thus model.', 'date': datetime.date(2025, 2, 18)}, {'restaurant_name': 'Schmitt, Chavez and Elliott Steakhouse', 'rating_given': 1.8, 'review': 'Strategy prove tend beyond benefit population partner billion open note sense.', 'date': datetime.date(2024, 5, 6)}, {'restaurant_name': 'Chapman, Wyatt and Myers Steakhouse', 'rating_given': 2.4, 'review': 'Cover recent here later trouble movement use large.', 'date': datetime.date(2024, 6, 3)}, {'restaurant_name': 'Smith Ltd Steakhouse', 'rating_given': 2.2, 'review': 'Newspaper author health up if inside true mean heavy.', 'date': datetime.date(2024, 4, 6)}]"
01a6ccc8-b37d-447e-81bb-d2d7ca44b0d9,James Saunders,52,Non-Binary,chelsea63@example.net,740-775-9230,Minneapolis,"Italian, Chinese, French",None,$$$$,"[{'restaurant_name': 'Morgan, Greene and Franklin Steakhouse', 'rating_given': 4.4, 'review': 'Whose age official sing course country yes clear front.', 'date': datetime.date(2024, 6, 21)}]"
f1c4f0d5-99ac-4f7e-86da-06617cc38fc6,Carl Smith,18,Female,markwolfe@example.org,264.554.5054x980,Minneapolis,"Mexican, Thai, Indian","None, Vegetarian",$$$,"[{'restaurant_name': 'Edwards, Watts and Robinson Eatery', 'rating_given': 2.3, 'review': 'Final develop hair business total next believe catch condition.', 'date': datetime.date(2024, 4, 8)}]"
7a249d59-227f-49df-952f-6f003180c334,Amber Holden,45,Male,dwayne20@example.com,(503)695-2160,Minneapolis,"Chinese, Seafood",None,$$$$,"[{'restaurant_name': 'Powell Group Steakhouse', 'rating_given': 3.2, 'review': 'Course start public majority agree paper fact Congress.', 'date': datetime.date(2024, 7, 12)}, {'restaurant_name': 'Adams Ltd Grill', 'rating_given': 4.7, 'review': 'Along car across base on western plan night can point building off.', 'date': datetime.date(2025, 2, 2)}, {'restaurant_name': 'Marshall-Brooks Bistro', 'rating_given': 3.1, 'review': 'Structure describe price office official agree.', 'date': datetime.date(2024, 5, 31)}]"
662749b4-ea3a-48b3-9422-1c7f3cabb5ae,Jason Simon,32,Non-Binary,angela10@example.com,(538)970-1146x5674,Minneapolis,"American, Mexican, Vegan","None, Vegan",$,"[{'restaurant_name': 'Ferguson Inc Bistro', 'rating_given': 1.0, 'review': 'For hand seven seven look her prepare deep alone protect address end production.', 'date': datetime.date(2024, 10, 22)}, {'restaurant_name': 'Richards, Phillips and Collins Diner', 'rating_given': 3.7, 'review': 'Southern total standard necessary democratic race everyone fly black country.', 'date': datetime.date(2024, 4, 8)}]"
a6188666-96a1-41ac-8c7e-f95a0d984ceb,Christian Schroeder,29,Female,blairamanda@example.com,001-508-957-9336x452,Minneapolis,Seafood,None,$$,"[{'restaurant_name': 'Keller, Roy and Ramos Grill', 'rating_given': 3.8, 'review': 'Stock whom my notice its fly.', 'date': datetime.date(2024, 9, 21)}, {'restaurant_name': 'Benson Group Bistro', 'rating_given': 3.3, 'review': 'Score approach back boy enter window military feeling Mrs language pull seek.', 'date': datetime.date(2025, 1, 19)}, {'restaurant_name': 'Gonzales, Johnson and Curry Steakhouse', 'rating_given': 3.0, 'review': 'Own yet consumer purpose event strong skill partner.', 'date': datetime.date(2024, 7, 15)}, {'restaurant_name': 'Kelly Ltd Steakhouse', 'rating_given': 1.3, 'review': 'Soldier race quality run use happen.', 'date': datetime.date(2025, 2, 6)}]"
13ce7a76-13f1-48df-a7cd-0850ab17e87a,Courtney Carey,35,Male,brandon25@example.org,303-700-2460x991,Minneapolis,"Mexican, French, Thai",None,$$,"[{'restaurant_name': 'Williams-Butler Eatery', 'rating_given': 2.0, 'review': 'Lay whole trade first though rate center measure power.', 'date': datetime.date(2024, 6, 9)}, {'restaurant_name': 'Mason-Page Cafe', 'rating_given': 1.3, 'review': 'Watch appear teach place collection growth quality network especially list probably.', 'date': datetime.date(2024, 7, 16)}, {'restaurant_name': 'Hines and Sons Cafe', 'rating_given': 2.3, 'review': 'Report collection reveal mother thought second door.', 'date': datetime.date(2024, 9, 17)}, {'restaurant_name': 'Mcintosh, Robles and Aguilar Diner', 'rating_given': 2.4, 'review': 'Represent Democrat today skin itself too product detail book.', 'date': datetime.date(2024, 9, 13)}, {'restaurant_name': 'Hernandez-Williams Grill', 'rating_given': 2.8, 'review': 'Seven us improve resource necessary different leader enter.', 'date': datetime.date(2024, 10, 20)}]"
53cfdf5e-42d0-48fd-89e1-42d43983b309,Alexis Long,33,Female,traceyharrell@example.com,+1-402-855-6730x869,Minneapolis,"American, BBQ",Vegetarian,$$$$,"[{'restaurant_name': 'Martin, Stone and Burnett Steakhouse', 'rating_given': 2.1, 'review': 'Stuff above policy turn light war around term city eight.', 'date': datetime.date(2024, 10, 13)}, {'restaurant_name': 'Graham, Woodward and Nash Diner', 'rating_given': 3.0, 'review': 'Difference lawyer goal good provide art work speak indeed could since.', 'date': datetime.date(2025, 2, 5)}, {'restaurant_name': 'Cohen-Brown Cafe', 'rating_given': 1.0, 'review': 'Occur level activity hour Mr six every place vote myself.', 'date': datetime.date(2025, 2, 26)}]"
bbfcaa9f-d2dd-41bb-84fa-9021f0761b3f,Richard Moore,56,Female,omiller@example.net,571.419.8197,Minneapolis,"Vegan, French",Halal,$$$,"[{'restaurant_name': 'Blackwell-Wilson Cafe', 'rating_given': 4.9, 'review': 'Everybody drive wait let majority camera forward institution player keep process garden.', 'date': datetime.date(2024, 5, 18)}, {'restaurant_name': 'Morrow and Sons Eatery', 'rating_given': 1.6, 'review': 'Half how wrong will church happen into reflect gun determine.', 'date': datetime.date(2024, 11, 20)}, {'restaurant_name': 'Goodwin-Hernandez Bistro', 'rating_given': 3.7, 'review': 'Page relate operation range white available recently ball score few shake feel.', 'date': datetime.date(2025, 1, 24)}, {'restaurant_name': 'Smith, Kerr and Bennett Grill', 'rating_given': 2.9, 'review': 'Admit mind deep maintain both usually go human me manage everyone get.', 'date': datetime.date(2024, 10, 4)}, {'restaurant_name': 'Brown, Kelly and Cox Steakhouse', 'rating_given': 2.6, 'review': 'Ready put those sit exactly thousand talk.', 'date': datetime.date(2024, 10, 22)}]"
dd2a70c1-504f-4759-b73c-32a503d3925e,John Page,53,Male,sbennett@example.net,(818)437-0240x59473,Minneapolis,"American, Italian",None,$$$,"[{'restaurant_name': 'Hernandez PLC Grill', 'rating_given': 2.2, 'review': 'Age sport lot authority force speech that write allow.', 'date': datetime.date(2025, 2, 18)}, {'restaurant_name': 'Sellers-Davis Eatery', 'rating_given': 4.1, 'review': 'Career food yeah pressure prove future.', 'date': datetime.date(2024, 11, 26)}, {'restaurant_name': 'Smith Inc Bistro', 'rating_given': 2.1, 'review': 'Sit my away radio offer response soldier gun your down medical.', 'date': datetime.date(2024, 7, 22)}, {'restaurant_name': 'Miller Ltd Diner', 'rating_given': 2.6, 'review': 'Evidence development window turn finally administration bag sport use follow so remain.', 'date': datetime.date(2024, 8, 13)}, {'restaurant_name': 'Beasley, Valenzuela and Mooney Steakhouse', 'rating_given': 4.7, 'review': 'Pass whole already my hundred any short decision five push wish magazine attack.', 'date': datetime.date(2024, 7, 19)}]"
bc4d84f6-28e7-4e72-86ce-27352b6b2b9f,Veronica Whitaker,30,Non-Binary,bushkim@example.net,001-246-942-6495x003,Minneapolis,Indian,"Gluten-Free, Vegetarian",$$$$,"[{'restaurant_name': 'Mason, Smith and Parker Bistro', 'rating_given': 2.2, 'review': 'Sell grow different hour rise ok feel notice nor Mrs miss across often.', 'date': datetime.date(2024, 8, 5)}, {'restaurant_name': 'Jones Ltd Eatery', 'rating_given': 2.5, 'review': 'Song certainly realize ask culture event stock law score break such building present.', 'date': datetime.date(2024, 12, 4)}, {'restaurant_name': 'Blake-Long Cafe', 'rating_given': 1.1, 'review': 'Two design be in measure give range end.', 'date': datetime.date(2024, 6, 9)}]"
